CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
16179,60,11,215.83,3,1,1,311
16180,99,162,10254.18,2,5,5,255
16181,72,11,305.53999999999996,2,1,2,212
16182,71,28,6617.65,3,2,5,325
16183,66,15,338.71000000000004,3,2,2,322
16184,63,45,1158.79,3,3,4,334
16185,16,31,529.41,4,3,3,433
16186,22,218,4006.94,4,5,5,455
16187,31,295,6911.4400000000005,4,5,5,455
16188,44,67,981.86,3,4,4,344
16189,15,11,215.48,4,1,1,411
16190,39,6,215.08,3,1,1,311
16191,2,134,5180.52,5,5,5,555
16193,236,19,314.45,1,2,2,122
16198,74,15,400.68100000000004,2,2,2,222
16200,3,172,1068.8700000000001,5,5,4,554
16201,2,111,1863.47,5,4,4,544
16202,360,18,365.27,1,2,2,122
16203,58,35,592.9,3,3,3,333
16204,22,50,384.18,4,3,2,432
16205,30,97,757.63,4,4,3,443
16206,54,63,537.0600000000001,3,4,3,343
16207,24,19,394.38,4,2,2,422
16208,44,66,664.26,3,4,3,343
16209,88,46,2262.62,2,3,5,235
16210,1,123,21086.3,5,5,5,555
16211,88,23,547.02,2,2,3,223
16212,18,41,690.34,4,3,3,433
16213,78,6,159.0,2,1,1,211
16214,170,44,1062.75,2,3,4,234
16215,80,14,242.35,2,1,1,211
16216,266,37,914.9300000000001,1,3,3,133
16217,234,15,304.25,1,2,2,122
16218,29,84,3084.68,4,4,5,445
16221,36,95,860.86,3,4,3,343
16222,317,122,773.55,1,5,3,153
16224,56,96,1295.3,3,4,4,344
16225,44,134,1096.32,3,5,4,354
16226,202,8,255.12,1,1,2,112
16227,224,6,314.22,1,1,2,112
16229,86,47,1010.6,2,3,4,234
16230,189,35,542.03,1,3,3,133
16232,43,37,990.88,3,3,4,334
16233,70,22,536.6800000000001,3,2,3,323
16235,40,46,867.3100000000001,3,3,3,333
16236,77,20,432.2,2,2,2,222
16239,56,19,414.2,3,2,2,322
16240,23,135,3718.8,4,5,5,455
16241,9,655,2590.31,5,5,5,555
16242,7,292,3579.86,5,5,5,555
16243,33,51,409.1,3,3,2,332
16244,211,91,1522.75,1,4,4,144
16245,23,90,1413.66,4,4,4,444
16247,169,16,114.56,2,2,1,221
16248,61,7,152.94,3,1,1,311
16249,52,69,1800.07,3,4,4,344
16250,260,24,389.44,1,2,2,122
16253,66,123,3683.86,3,5,5,355
16255,16,270,2619.91,4,5,5,455
16256,266,13,752.4300000000001,1,1,3,113
16257,176,2,46.95,2,1,1,211
16258,44,135,5203.51,3,5,5,355
16260,50,18,1035.45,3,2,4,324
16261,16,119,728.54,4,4,3,443
16265,8,258,5447.0,5,5,5,555
16266,73,61,861.89,2,4,3,243
16268,70,45,667.65,3,3,3,333
16270,352,54,1141.24,1,3,4,134
16271,2,130,1404.64,5,5,4,554
16272,116,25,411.7,2,2,2,222
16274,372,65,351.75,1,4,2,142
16275,196,33,559.87,1,3,3,133
16276,176,6,810.6,2,1,3,213
16278,99,23,566.38,2,2,3,223
16279,20,106,1502.78,4,4,4,444
16281,71,17,2062.06,3,2,5,325
16282,339,11,168.3,1,1,1,111
16283,5,166,1570.81,5,5,4,554
16284,30,103,812.68,4,4,3,443
16287,169,8,142.5,2,1,1,211
16292,121,17,302.25,2,2,2,222
16293,21,118,2248.9900000000002,4,4,5,445
16295,9,79,1328.55,5,4,4,544
16297,268,20,301.9,1,2,2,122
16298,22,27,598.2,4,2,3,423
16302,126,11,233.22,2,1,1,211
16303,25,162,5360.63,4,5,5,455
16305,138,22,361.22,2,2,2,222
16306,213,41,632.27,1,3,3,133
16308,37,4,2560.0,3,1,5,315
16309,105,42,706.5699999999999,2,3,3,233
16311,17,37,616.26,4,3,3,433
16313,2,16,274.15,5,2,2,522
16315,330,14,226.37,1,1,1,111
16316,63,151,2938.91,3,5,5,355
16317,119,69,1341.65,2,4,4,244
16318,34,19,328.15,3,2,2,322
16319,217,3,404.40000000000003,1,1,2,112
16320,171,56,1038.46,2,3,4,234
16321,71,12,373.65,3,1,2,312
16322,0,37,326.75,5,3,2,532
16323,195,1,207.5,1,1,1,111
16324,127,111,408.59000000000003,2,4,2,242
16325,46,18,594.24,3,2,3,323
16326,5,300,3039.22,5,5,5,555
16327,13,317,3820.27,4,5,5,455
16330,17,39,251.91,4,3,2,432
16332,27,151,1582.8,4,5,4,454
16333,7,45,26626.8,5,3,5,535
16337,36,10,151.05,3,1,1,311
16338,156,11,214.79999999999998,2,1,1,211
16339,283,18,94.05,1,2,1,121
16340,106,141,534.31,2,5,3,253
16341,24,77,1971.8700000000001,4,4,4,444
16342,74,15,322.41,2,2,2,222
16343,15,43,328.58,4,3,2,432
16344,157,2,101.10000000000001,2,1,1,211
16345,43,37,565.46,3,3,3,333
16347,10,85,847.45,5,4,3,543
16348,31,222,1415.65,4,5,4,454
16349,290,9,53.5,1,1,1,111
16350,20,57,1116.47,4,3,4,434
16351,332,8,153.9,1,1,1,111
16352,17,28,494.44,4,2,3,423
16353,3,94,6675.71,5,4,5,545
16354,62,39,395.8,3,3,2,332
16356,197,31,211.77,1,3,1,131
16357,32,34,658.88,4,3,3,433
16358,0,109,2027.5,5,4,4,544
16359,6,66,1750.92,5,4,4,544
16360,4,636,3450.41,5,5,5,555
16361,9,104,891.21,5,4,3,543
16362,31,77,709.99,4,4,3,443
16363,52,5,109.36000000000001,3,1,1,311
16364,11,52,705.79,5,3,3,533
16365,17,51,1540.42,4,3,4,434
16366,18,18,327.3,4,2,2,422
16367,36,127,800.67,3,5,3,353
16368,1,69,479.91,5,4,2,542
16369,17,117,1545.41,4,4,4,444
16370,81,221,1301.91,2,5,4,254
16372,32,92,355.73,4,4,2,442
16374,65,109,466.73,3,4,2,342
16376,8,122,974.96,5,5,4,554
16377,266,5,676.2,1,1,3,113
16378,246,23,362.95,1,2,2,122
16379,3,108,2157.4,5,4,5,545
16380,60,31,1743.1499999999999,3,3,4,334
16383,74,98,643.76,2,4,3,243
16384,89,33,584.5,2,3,3,233
16385,59,57,554.86,3,3,3,333
16386,28,81,302.57,4,4,2,442
16387,322,4,94.36,1,1,1,111
16389,52,34,1382.07,3,3,4,334
16392,269,43,217.89000000000001,1,3,1,131
16393,1,327,3040.96,5,5,5,555
16394,56,83,1555.34,3,4,4,344
16395,60,206,1482.06,3,5,4,354
16398,153,82,1705.8,2,4,4,244
16399,18,72,408.02,4,4,2,442
16400,94,29,303.93,2,2,2,222
16401,0,186,4098.32,5,5,5,555
16402,264,57,293.45,1,3,2,132
16403,311,10,177.5,1,1,1,111
16404,69,23,443.05,3,2,2,322
16405,301,5,167.25,1,1,1,111
16406,18,58,154.35,4,4,1,441
16407,12,168,2079.68,5,5,5,555
16409,35,231,2022.98,3,5,4,354
16411,18,44,211.7,4,3,1,431
16412,53,30,135.99,3,3,1,331
16413,56,31,262.2,3,3,2,332
16414,21,7,126.25,4,1,1,411
16415,43,47,200.27,3,3,1,331
16416,26,71,1051.4,4,4,4,444
16418,44,95,631.12,3,4,3,343
16419,112,50,958.71,2,3,4,234
16422,16,369,34684.4,4,5,5,455
16423,24,18,346.12,4,2,2,422
16424,190,5,133.56,1,1,1,111
16425,301,21,302.7,1,2,2,122
16426,1,353,1863.76,5,5,4,554
16427,262,9,241.06,1,1,1,111
16429,105,2,284.55,2,1,2,212
16430,56,6,300.85,3,1,2,312
16431,212,76,623.28,1,4,3,143
16432,63,8,287.40000000000003,3,1,2,312
16433,27,17,184.26,4,2,1,421
16434,28,107,1511.8,4,4,4,444
16438,5,132,798.35,5,5,3,553
16440,7,282,3640.67,5,5,5,555
16441,66,24,381.2,3,2,2,322
16442,1,171,609.3,5,5,3,553
16444,45,84,654.67,3,4,3,343
16445,33,63,230.51,3,4,1,341
16446,0,3,168472.5,5,1,5,515
16447,135,34,255.91,2,3,2,232
16448,197,19,182.99,1,2,1,121
16449,197,40,707.69,1,3,3,133
16450,149,11,311.92,2,1,2,212
16451,87,14,266.96999999999997,2,1,2,212
16454,44,2,6.9,3,1,1,311
16455,63,99,1841.18,3,4,4,344
16456,98,110,2158.18,2,4,5,245
16457,217,9,208.36,1,1,1,111
16458,2,202,3482.7400000000002,5,5,5,555
16460,27,132,811.23,4,5,3,453
16461,177,32,142.92,2,3,1,231
16462,73,3,136.0,2,1,1,211
16463,20,82,1422.4,4,4,4,444
16464,19,230,1298.66,4,5,4,454
16466,33,146,1595.96,3,5,4,354
16468,73,2,74.9,2,1,1,211
16469,23,171,625.42,4,5,3,453
16470,51,164,752.77,3,5,3,353
16471,274,13,223.95,1,1,1,111
16473,164,18,316.11,2,2,2,222
16474,6,337,1810.65,5,5,4,554
16475,87,28,544.3,2,2,3,223
16477,63,146,2494.46,3,5,5,355
16478,24,17,331.0,4,2,2,422
16479,9,35,300.83,5,3,2,532
16480,75,53,769.29,2,3,3,233
16482,15,18,220.62,4,2,1,421
16483,191,19,139.35,1,2,1,121
16484,173,25,404.3,2,2,2,222
16485,76,42,363.65,2,3,2,232
16488,32,29,498.8,4,2,3,423
16491,46,39,731.5,3,3,3,333
16493,79,56,1351.63,2,3,4,234
16494,296,50,826.53,1,3,3,133
16495,2,88,648.26,5,4,3,543
16496,8,95,1599.52,5,4,4,544
16497,49,136,2965.69,3,5,5,355
16498,160,15,100.97,2,2,1,221
16499,359,19,365.45000000000005,1,2,2,122
16500,4,11,400.86,5,1,2,512
16503,106,84,1431.93,2,4,4,244
16504,24,83,465.88,4,4,2,442
16505,31,4,777.6000000000001,4,1,3,413
16506,19,3,90.30000000000001,4,1,1,411
16509,296,13,363.70000000000005,1,1,2,112
16510,371,13,248.1,1,1,1,111
16511,21,159,918.33,4,5,3,453
16513,4,35,874.59,5,3,3,533
16515,51,111,1624.14,3,4,4,344
16516,29,6,101.69999999999999,4,1,1,411
16517,276,17,162.70000000000002,1,2,1,121
16518,60,40,484.32,3,3,2,332
16519,24,13,215.07999999999998,4,1,1,411
16520,185,156,1046.57,1,5,4,154
16523,1,290,9418.470000000001,5,5,5,555
16525,1,183,13027.45,5,5,5,555
16526,171,15,290.36,2,2,2,222
16527,80,14,228.06,2,1,1,211
16528,3,17,244.41,5,2,1,521
16529,189,30,455.25,1,3,2,132
16531,21,77,1244.59,4,4,4,444
16532,17,4,6748.8,4,1,5,415
16533,18,176,1082.81,4,5,4,454
16535,4,31,593.75,5,3,3,533
16536,109,54,548.12,2,3,3,233
16539,2,45,1388.81,5,3,4,534
16542,53,5,119.62,3,1,1,311
16545,164,3,339.3,2,1,2,212
16546,290,25,787.15,1,2,3,123
16549,9,925,4034.9,5,5,5,555
16550,108,251,2298.97,2,5,5,255
16551,95,32,922.12,2,3,3,233
16552,242,17,379.73,1,2,2,122
16553,162,84,5719.82,2,4,5,245
16554,41,52,837.1,3,3,3,333
16555,34,17,285.89,3,2,2,322
16556,66,207,3313.79,3,5,5,355
16557,23,11,281.85,4,1,2,412
16558,0,460,8338.49,5,5,5,555
16560,26,56,841.41,4,3,3,433
16561,5,31,511.12,5,3,3,533
16563,53,19,1077.74,3,2,4,324
16565,363,3,173.7,1,1,1,111
16566,14,18,614.66,4,2,3,423
16567,193,35,865.6,1,3,3,133
16569,2,5,124.2,5,1,1,511
16570,14,126,3738.4,4,5,5,455
16571,26,87,1421.69,4,4,4,444
16572,126,57,1009.6,2,3,4,234
16573,84,42,663.61,2,3,3,233
16574,70,28,451.44,3,2,2,322
16581,182,9,105.84,1,1,1,111
16582,112,6,313.62,2,1,2,212
16583,373,14,233.45,1,1,1,111
16584,79,28,936.08,2,2,4,224
16586,248,8,463.95,1,1,2,112
16587,231,13,225.15,1,1,1,111
16589,70,33,459.24,3,3,2,332
16591,68,10,213.5,3,1,1,311
16592,3,216,4113.68,5,5,5,555
16593,50,27,330.03,3,2,2,322
16594,74,53,181.09,2,3,1,231
16595,60,85,360.16,3,4,2,342
16596,15,12,250.14999999999998,4,1,2,412
16597,3,7,90.03999999999999,5,1,1,511
16598,285,10,145.04999999999998,1,1,1,111
16600,3,62,813.52,5,4,3,543
16601,40,30,242.7,3,3,1,331
16602,35,29,528.08,3,2,3,323
16603,74,34,482.46999999999997,2,3,2,232
16607,17,172,3347.71,4,5,5,455
16609,14,276,5493.46,4,5,5,455
16610,218,6,75.66,1,1,1,111
16611,185,10,129.49,1,1,1,111
16612,32,66,1187.66,4,4,4,444
16613,69,30,618.59,3,3,3,333
16614,182,26,506.19,1,2,3,123
16616,14,33,500.42,4,3,3,433
16617,235,5,151.85,1,1,1,111
16618,30,96,2647.59,4,4,5,445
16619,263,14,226.21,1,1,1,111
16620,3,9,178.96,5,1,1,511
16621,51,29,813.48,3,2,3,323
16623,245,5,129.45,1,1,1,111
16624,80,48,810.57,2,3,3,233
16625,274,23,333.08,1,2,2,122
16626,0,179,4413.1,5,5,5,555
16627,78,20,322.8,2,2,2,222
16628,29,117,2188.05,4,4,5,445
16629,73,60,408.63,2,4,2,242
16633,16,152,2883.1,4,5,5,455
16634,222,9,217.9,1,1,1,111
16637,31,69,1154.47,4,4,4,444
16638,22,94,1680.72,4,4,4,444
16639,30,50,1257.51,4,3,4,434
16641,105,12,231.1,2,1,1,211
16642,4,34,688.33,5,3,3,533
16643,245,27,487.51,1,2,3,123
16644,177,62,833.78,2,4,3,243
16647,169,14,214.06,2,1,1,211
16648,42,19,290.66,3,2,2,322
16650,71,24,518.42,3,2,3,323
16652,58,118,6773.97,3,4,5,345
16653,15,69,1212.66,4,4,4,444
16654,140,29,601.27,2,2,3,223
16655,17,258,3789.52,4,5,5,455
16656,21,73,8625.8,4,4,5,445
16657,9,192,874.43,5,5,3,553
16658,367,8,123.24,1,1,1,111
16659,188,2,39.12,1,1,1,111
16660,15,16,1267.65,4,2,4,424
16665,361,9,135.4,1,1,1,111
16666,18,32,118.98,4,3,1,431
16667,67,52,567.1800000000001,3,3,3,333
16668,14,20,306.71999999999997,4,2,2,422
16669,23,156,1348.8799999999999,4,5,4,454
16670,16,252,4095.9,4,5,5,455
16671,27,6,1692.27,4,1,4,414
16672,1,114,8134.94,5,4,5,545
16674,54,93,304.24,3,4,2,342
16676,33,89,1592.12,3,4,4,344
16678,2,163,3109.99,5,5,5,555
16679,365,3,129.75,1,1,1,111
16680,42,10,183.7,3,1,1,311
16681,72,44,1770.3400000000001,2,3,4,234
16682,4,30,1028.0,5,3,4,534
16684,3,277,66653.56,5,5,5,555
16685,60,62,324.24,3,4,2,342
16686,46,544,2959.88,3,5,5,355
16688,0,62,1260.8600000000001,5,4,4,544
16689,75,13,422.6,2,1,2,212
16690,71,12,225.58,3,1,1,311
16692,255,3,1276.0,1,1,4,114
16693,68,59,477.86,3,4,2,342
16696,134,10,657.9,2,1,3,213
16697,240,21,112.75,1,2,1,121
16698,226,5,1998.0,1,1,4,114
16700,8,308,5076.55,5,5,5,555
16701,8,144,5398.3,5,5,5,555
16705,0,270,14034.99,5,5,5,555
16706,36,123,531.35,3,5,3,353
16708,45,27,656.63,3,2,3,323
16709,84,79,3029.87,2,4,5,245
16710,18,394,2467.99,4,5,5,455
16711,2,22,1651.03,5,2,4,524
16712,8,438,3611.31,5,5,5,555
16713,18,619,6910.78,4,5,5,455
16714,218,87,1129.06,1,4,4,144
16715,77,19,301.71999999999997,2,2,2,222
16716,266,2,901.2,1,1,3,113
16717,23,198,3843.08,4,5,5,455
16718,368,44,606.05,1,3,3,133
16719,14,196,1770.22,4,5,4,454
16720,25,25,152.95,4,2,1,421
16721,261,37,292.47,1,3,2,132
16722,16,225,4730.81,4,5,5,455
16723,90,42,576.4,2,3,3,233
16725,301,145,758.27,1,5,3,153
16726,25,178,1358.74,4,5,4,454
16727,363,44,256.32,1,3,2,132
16728,45,263,1048.28,3,5,4,354
16729,37,656,7205.33,3,5,5,355
16730,51,82,743.11,3,4,3,343
16732,31,28,603.75,4,2,3,423
16734,51,52,646.76,3,3,3,333
16735,78,116,2247.41,2,4,5,245
16737,52,1,417.6,3,1,2,312
16738,297,1,3.75,1,1,1,111
16739,176,13,323.0,2,1,2,212
16742,46,1,464.9,3,1,2,312
16743,28,190,2213.13,4,5,5,455
16744,10,236,1291.91,5,5,4,554
16745,86,355,7180.7,2,5,5,255
16746,4,444,6680.11,5,5,5,555
16747,37,42,836.0600000000001,3,3,3,333
16748,17,69,1515.9,4,4,4,444
16750,44,95,623.9300000000001,3,4,3,343
16751,30,25,1764.72,4,2,4,424
16752,372,9,207.5,1,1,1,111
16753,57,34,223.92000000000002,3,3,1,331
16754,371,2,2002.4,1,1,4,114
16755,113,165,1475.43,2,5,4,254
16756,214,13,239.4,1,1,1,111
16757,318,7,106.83000000000001,1,1,1,111
16758,64,22,369.34,3,2,2,322
16759,7,42,789.79,5,3,3,533
16761,96,13,316.62,2,1,2,212
16762,19,63,1207.24,4,4,4,444
16763,198,23,611.8499999999999,1,2,3,123
16764,3,700,2790.95,5,5,5,555
16765,293,1,34.0,1,1,1,111
16766,272,34,1145.6,1,3,4,134
16767,30,221,5575.56,4,5,5,455
16768,47,54,478.09000000000003,3,3,2,332
16769,259,38,361.54,1,3,2,132
16770,57,140,757.1,3,5,3,353
16771,32,254,2242.61,4,5,5,455
16773,56,26,171.59,3,2,1,321
16774,67,48,661.52,3,3,3,333
16775,9,157,1691.51,5,5,4,554
16776,59,71,371.54,3,4,2,342
16777,79,48,222.62,2,3,1,231
16778,73,16,245.94,2,2,1,221
16779,1,331,10611.72,5,5,5,555
16780,99,59,422.24,2,4,2,242
16781,371,17,311.25,1,2,2,122
16782,9,183,2267.95,5,5,5,555
16784,19,3,107.6,4,1,1,411
16788,122,148,594.39,2,5,3,253
16789,7,5,80.8,5,1,1,511
16790,3,93,1545.6200000000001,5,4,4,544
16791,28,314,1705.78,4,5,4,454
16792,281,12,110.38,1,1,1,111
16793,56,16,243.84,3,2,1,321
16794,0,278,1196.5,5,5,4,554
16795,364,66,414.88,1,4,2,142
16796,88,18,305.62,2,2,2,222
16800,10,156,1162.65,5,5,4,554
16801,162,75,1594.23,2,4,4,244
16803,64,24,332.3,3,2,2,322
16804,22,60,536.99,4,4,3,443
16805,173,98,460.59,2,4,2,242
16806,102,93,762.16,2,4,3,243
16807,142,67,1121.59,2,4,4,244
16808,98,23,288.42,2,2,2,222
16809,22,149,914.69,4,5,3,453
16810,191,15,309.54,1,2,2,122
16811,4,28,547.07,5,2,3,523
16812,360,15,479.35,1,2,2,122
16813,7,426,1652.18,5,5,4,554
16814,13,319,6416.7,4,5,5,455
16816,102,28,417.06,2,2,2,222
16817,2,86,1604.75,5,4,4,544
16818,10,188,3349.57,5,5,5,555
16820,95,26,497.61,2,2,3,223
16823,226,38,358.38,1,3,2,132
16824,15,26,460.64,4,2,2,422
16825,38,28,775.18,3,2,3,323
16826,50,22,341.7,3,2,2,322
16828,92,8,128.5,2,1,1,211
16829,156,11,197.22,2,1,1,211
16830,38,23,325.90999999999997,3,2,2,322
16832,183,12,199.15,1,1,1,111
16833,0,47,1106.53,5,3,4,534
16834,227,24,413.46,1,2,2,122
16835,127,10,180.85,2,1,1,211
16836,39,11,251.87,3,1,2,312
16837,30,165,3170.98,4,5,5,455
16838,196,25,588.85,1,2,3,123
16839,8,266,16594.35,5,5,5,555
16841,36,116,1869.82,3,4,4,344
16842,100,63,1264.19,2,4,4,244
16843,42,378,10196.57,3,5,5,355
16846,49,11,214.32,3,1,1,311
16847,42,12,193.44,3,1,1,311
16848,52,14,281.42,3,1,2,312
16849,186,8,124.57,1,1,1,111
16850,333,19,332.40999999999997,1,2,2,122
16851,3,20,342.45,5,2,2,522
16852,9,9,144.91,5,1,1,511
16855,23,19,328.4,4,2,2,422
16856,14,2,35.4,4,1,1,411
16858,368,10,375.69000000000005,1,1,2,112
16859,144,52,747.81,2,3,3,233
16861,59,6,173.76000000000002,3,1,1,311
16863,30,26,502.8,4,2,3,423
16866,140,11,207.74,2,1,1,211
16869,22,127,817.12,4,5,3,453
16871,21,137,2812.34,4,5,5,455
16872,76,7,680.02,2,1,3,213
16873,4,279,7123.62,5,5,5,555
16875,66,112,2095.53,3,4,5,345
16877,11,156,846.62,5,5,3,553
16878,83,3,13.3,2,1,1,211
16880,30,174,1491.43,4,5,4,454
16881,66,1,432.0,3,1,2,312
16882,66,39,705.12,3,3,3,333
16883,186,37,272.48,1,3,2,132
16884,37,26,429.84,3,2,2,322
16885,14,96,450.41,4,4,2,442
16887,34,36,192.33,3,3,1,331
16889,194,135,1578.67,1,5,4,154
16891,1,186,742.43,5,5,3,553
16892,0,97,518.1899999999999,5,4,3,543
16893,366,45,145.93,1,3,1,131
16895,64,62,202.27,3,4,1,341
16897,298,37,289.78,1,3,2,132
16898,25,157,501.03000000000003,4,5,3,453
16899,7,123,1271.06,5,5,4,554
16900,16,79,887.11,4,4,3,443
16902,115,44,1706.88,2,3,4,234
16903,28,56,363.2,4,3,2,432
16904,3,665,3653.75,5,5,5,555
16905,4,199,3037.6,5,5,5,555
16906,81,86,559.59,2,4,3,243
16907,28,140,928.76,4,5,3,453
16909,71,18,379.14,3,2,2,322
16910,3,545,1508.96,5,5,4,554
16912,28,100,2555.58,4,4,5,445
16913,289,8,113.44,1,1,1,111
16914,35,30,183.76,3,3,1,331
16915,8,57,621.68,5,3,3,533
16916,23,136,562.41,4,5,3,453
16917,276,9,391.52,1,1,2,112
16918,49,128,1068.82,3,5,4,354
16919,155,326,2592.25,2,5,5,255
16921,60,55,154.18,3,3,1,331
16923,11,626,7069.08,5,5,5,555
16924,20,81,829.89,4,4,3,443
16926,370,14,230.25,1,1,1,111
16927,115,6,543.05,2,1,3,213
16928,79,204,2814.7,2,5,5,255
16929,3,77,1295.3899999999999,5,4,4,544
16930,25,53,378.89000000000004,4,3,2,432
16931,4,886,4554.87,5,5,5,555
16932,52,48,150.23000000000002,3,3,1,331
16933,0,44,563.23,5,3,3,533
16934,54,61,931.03,3,4,3,343
16936,25,56,261.9,4,3,2,432
16938,8,235,2711.6800000000003,5,5,5,555
16940,51,305,3049.88,3,5,5,355
16942,12,277,1904.99,5,5,4,554
16943,211,33,816.73,1,3,3,133
16945,21,249,4345.5,4,5,5,455
16947,235,21,406.48,1,2,2,122
16948,138,19,435.02,2,2,2,222
16949,3,60,1286.27,5,4,4,544
16950,56,42,1178.56,3,3,4,334
16951,134,86,1277.75,2,4,4,244
16952,108,16,167.61,2,2,1,221
16953,29,1,20.8,4,1,1,411
16954,0,54,2085.08,5,3,5,535
16955,184,25,518.67,1,2,3,123
16956,17,16,308.74,4,2,2,422
16957,238,16,416.64,1,2,2,122
16959,86,7,117.35,2,1,1,211
16960,38,101,507.05,3,4,3,343
16961,115,14,234.17000000000002,2,1,1,211
16963,186,7,110.55,1,1,1,111
16965,226,26,201.19,1,2,1,121
16966,7,28,2154.97,5,2,5,525
16967,188,21,319.02,1,2,2,122
16968,3,31,439.43,5,3,2,532
16969,38,42,650.41,3,3,3,333
16971,37,41,357.21,3,3,2,332
16976,266,2,251.51999999999998,1,1,2,112
16978,77,39,344.33,2,3,2,232
16979,3,89,1852.0,5,4,4,544
16980,254,81,1028.46,1,4,4,144
16982,60,22,384.06,3,2,2,322
16983,12,143,1905.87,5,5,4,554
16984,87,400,4459.52,2,5,5,255
16985,16,120,5464.12,4,4,5,445
16986,29,3,1873.2,4,1,4,414
16987,2,128,1616.8,5,5,4,554
16988,4,7,126.12,5,1,1,511
16989,6,12,1133.25,5,1,4,514
16990,218,1,179.0,1,1,1,111
16992,10,93,1614.31,5,4,4,544
16996,29,37,1456.96,4,3,4,434
16997,287,12,702.0,1,1,3,113
16998,149,4,295.0,2,1,2,212
16999,22,23,484.82,4,2,2,422
17001,0,169,3989.57,5,5,5,555
17002,85,49,1493.73,2,3,4,234
17004,45,43,1312.1399999999999,3,3,4,334
17006,4,44,781.78,5,3,3,533
17007,50,52,889.93,3,3,3,333
17010,17,11,195.36,4,1,1,411
17011,29,15,270.9,4,2,2,422
17014,7,72,583.43,5,4,3,543
17015,28,214,1838.61,4,5,4,454
17017,2,252,8694.26,5,5,5,555
17018,40,16,920.1,3,2,3,323
17019,10,228,1258.08,5,5,4,554
17022,30,7,71.0,4,1,1,411
17024,44,3,95.85,3,1,1,311
17025,60,9,357.77,3,1,2,312
17026,184,4,154.83,1,1,1,111
17027,78,148,877.5600000000001,2,5,3,253
17029,110,2,716.0,2,1,3,213
17030,63,11,146.87,3,1,1,311
17031,11,22,380.35,5,2,2,522
17033,85,28,1030.14,2,2,4,224
17034,15,30,745.52,4,3,3,433
17035,245,28,433.53,1,2,2,122
17037,87,75,1267.32,2,4,4,244
17038,29,22,112.4,4,2,1,421
17040,137,15,449.72999999999996,2,2,2,222
17041,26,69,1071.49,4,4,4,444
17042,2,97,1036.58,5,4,4,544
17043,31,102,1735.18,4,4,4,444
17044,24,6,948.48,4,1,4,414
17045,112,22,339.44,2,2,2,222
17046,156,22,642.02,2,2,3,223
17047,84,65,1100.9,2,4,4,244
17048,117,43,925.35,2,3,3,233
17049,2,317,5655.03,5,5,5,555
17050,95,308,3185.64,2,5,5,255
17051,193,42,240.89000000000001,1,3,1,131
17052,27,83,399.09,4,4,2,442
17053,130,13,498.48,2,1,3,213
17054,27,83,1356.33,4,4,4,444
17058,81,62,1179.89,2,4,4,244
17059,29,514,3080.39,4,5,5,455
17060,265,5,234.23999999999998,1,1,1,111
17061,73,99,5232.2300000000005,2,4,5,245
17062,313,69,533.33,1,4,3,143
17063,20,78,1461.14,4,4,4,444
17064,58,61,855.45,3,4,3,343
17068,11,296,4552.14,5,5,5,555
17069,27,143,2709.7000000000003,4,5,5,455
17070,113,62,304.24,2,4,2,242
17071,27,140,2429.03,4,5,5,455
17073,17,174,1446.09,4,5,4,454
17075,17,77,834.12,4,4,3,443
17076,35,25,841.0799999999999,3,2,3,323
17078,35,28,378.2,3,2,2,322
17079,77,2,118.80000000000003,2,1,1,211
17080,21,8,287.62,4,1,2,412
17081,24,63,288.91,4,4,2,442
17082,32,81,2003.85,4,4,4,444
17083,108,52,1405.78,2,3,4,234
17084,34,149,2747.9900000000002,3,5,5,355
17085,122,186,1562.4,2,5,4,254
17086,6,96,2050.08,5,4,4,544
17088,27,115,1991.01,4,4,4,444
17090,3,61,1974.65,5,4,4,544
17091,2,195,3827.76,5,5,5,555
17092,49,124,1774.03,3,5,4,354
17094,321,14,302.0,1,1,2,112
17095,22,74,1324.16,4,4,4,444
17096,14,48,1022.13,4,3,4,434
17097,1,211,954.42,5,5,4,554
17100,17,65,971.74,4,4,4,444
17101,9,42,1621.73,5,3,4,534
17102,261,1,25.5,1,1,1,111
17105,158,90,665.78,2,4,3,243
17107,32,416,10797.48,4,5,5,455
17109,28,116,881.29,4,4,3,443
17110,164,12,163.29999999999998,2,1,1,211
17111,46,29,231.61,3,2,1,321
17114,5,123,801.12,5,5,3,553
17115,7,39,837.5,5,3,3,533
17117,287,9,116.2,1,1,1,111
17118,317,10,157.02,1,1,1,111
17119,2,35,606.91,5,3,3,533
17120,232,18,307.46,1,2,2,122
17122,118,7,138.32,2,1,1,211
17123,161,9,345.29999999999995,2,1,2,212
17124,184,31,294.24,1,3,2,132
17125,49,35,230.5,3,3,1,331
17126,151,248,989.45,2,5,4,254
17128,334,14,157.09,1,1,1,111
17131,4,134,2463.17,5,5,5,555
17133,15,27,4892.24,4,2,5,425
17134,106,23,413.2,2,2,2,222
17135,15,52,1139.73,4,3,4,434
17138,275,24,380.5,1,2,2,122
17139,15,477,10650.77,4,5,5,455
17140,246,18,454.12,1,2,2,122
17142,238,15,579.0,1,2,3,123
17144,0,48,984.5699999999999,5,3,4,534
17146,105,35,749.78,2,3,3,233
17147,22,81,1714.59,4,4,4,444
17148,51,9,124.88,3,1,1,311
17152,194,14,1689.5,1,1,4,114
17153,23,14,213.78,4,1,1,411
17154,74,23,329.34,2,2,2,222
